% Tunnel Log: 
% debug seed: 1462472288
%
% SegEncNW { '0'=no panel, '1'=panel, '4'=obstacle, '5'=collided obstacle, '6'=player, '7'=player right, '8'=player wrong, '2'=target, '3'=fake }
% SegEncN
% SegEncNE
% SegEncE
% SegEncSE
% SegEncS
% SegEncSW
% SegEncW
% Event Number { 0, inf }
% Task Type { 0=Color/Sound, 1=Shape/Sound, 2=Sound, 3=Navigation, 4=Speed, 5=Training 6=Recess, 7=Special 2-Back }
% N-Back { 0, inf }
% Navigation Level { 0, inf }
% Player Loc { 0=Northwest ... 7=West }
% Pod Loc { -1=N/A, 0=Northwest ... 7=West }
% Pod Color { -1, inf }
% Pod Shape { -1, inf }
% Pod Sound { -1, inf }
% Pod Match { -1=N/A, 0=No, 1=Yes }
% Pod Taken { -1=N/A, 0=No, 1=Yes }
% Timestamp (ms)
% Num Obstacles { 0, inf }
% Min Speed { 0, inf }
% Max Speed { 0, inf }
% Base Speed { 0, inf }
% Final Speed { 0, inf }
% Navigation Score { 0, inf }
% Segment Direction { 0=Northwest ... 7=West }
% Segment Angle { 0, inf }
% Segment Panels { 0, inf }
%
% SegEncNW SecEncN SegEncNE SegEncE SegEncSE SegEncS SegEncSW SegEncW EventNumber TaskType N-Back Navigation PlayerLoc PodLoc PodColor PodShape PodSound PodMatch PodTaken Timestamp NumObs MinSpeed MaxSpeed BaseSpeed FinalSpeed NavScore SegmentDir SegmentAngle SegmentPanels
0 0 0 0 1 6 1 0 0 3 2 0 5 -1 -1 -1 -1 -1 -1 20533 0 15 40 16 60 2 8 0 3
0 0 0 0 1 6 1 0 0 3 2 0 5 -1 -1 -1 -1 -1 -1 20633 0 15 40 16 60 2 8 0 3
0 0 0 0 1 6 1 0 0 3 2 0 5 -1 -1 -1 -1 -1 -1 20800 0 15 40 16 60 2 8 0 3
0 0 0 0 1 6 1 0 0 3 2 0 5 -1 -1 -1 -1 -1 -1 20966 0 15 40 16 60 2 6 2 3
0 0 0 0 1 6 1 0 0 3 2 0 5 -1 -1 -1 -1 -1 -1 21133 0 15 40 16 50.6 2 6 2 3
0 0 0 0 1 6 1 0 0 3 2 0 5 -1 -1 -1 -1 -1 -1 21400 0 15 40 16 25.5333 2 6 2 3
0 0 0 0 1 6 1 0 0 3 2 0 5 -1 -1 -1 -1 -1 -1 22133 0 15 40 16 13 2 6 2 3
0 0 0 0 1 6 1 0 0 3 2 0 5 -1 -1 -1 -1 -1 -1 22899 0 15 40 16 13 2 4 2 3
0 0 0 0 1 6 1 0 0 3 2 0 5 -1 -1 -1 -1 -1 -1 23666 0 15 40 16 13 2 4 2 3
0 0 0 0 1 6 1 0 0 3 2 0 5 -1 -1 -1 -1 -1 -1 24433 0 15 40 16 13 2 4 2 3
0 0 0 0 1 6 1 0 0 3 2 0 5 -1 -1 -1 -1 -1 -1 25199 0 15 40 16 13 2 4 2 3
0 0 0 0 1 7 1 0 0 3 2 0 5 5 5 4 4 1 1 25966 0 15 40 16 13 2 4 2 3
0 0 0 0 1 6 1 0 0 3 2 0 5 -1 -1 -1 -1 -1 -1 26733 0 15 40 16 13 2 4 2 3
0 0 0 0 1 6 1 0 0 3 2 0 5 -1 -1 -1 -1 -1 -1 27499 0 15 40 16 13 2 4 2 3
0 0 0 0 1 6 1 0 0 3 2 0 5 -1 -1 -1 -1 -1 -1 28266 0 15 40 16 13 2 4 2 3
0 0 0 0 1 7 1 0 0 3 2 0 5 5 5 4 4 1 1 29033 0 15 40 16 13 2 5 2 3
0 0 0 0 1 1 6 0 0 3 2 0 6 -1 -1 -1 -1 -1 -1 29699 0 15 40 17 16 2 5 2 3
0 0 0 0 1 1 6 0 0 3 2 0 6 -1 -1 -1 -1 -1 -1 30333 0 15 40 17 16 2 5 2 3
0 0 0 0 1 1 6 0 0 3 2 0 6 -1 -1 -1 -1 -1 -1 30933 0 15 40 17 16 2 5 2 3
0 0 0 0 1 1 7 0 0 3 2 0 6 6 5 4 4 1 1 31566 0 15 40 17 16 2 6 2 3
0 0 0 0 1 1 6 0 0 3 2 0 6 -1 -1 -1 -1 -1 -1 32199 0 15 40 17 16 2 6 2 3
0 0 0 0 6 1 1 0 0 3 2 0 4 -1 -1 -1 -1 -1 -1 32833 0 15 40 17 16 2 6 2 3
0 0 0 0 6 1 1 0 0 3 2 0 4 -1 -1 -1 -1 -1 -1 33433 0 15 40 17 16 2 6 2 3
0 0 0 0 7 1 1 0 0 3 2 0 4 4 5 4 4 1 1 34066 0 15 40 17 16 2 5 2 3
0 0 0 0 6 1 1 0 0 3 2 0 4 -1 -1 -1 -1 -1 -1 34599 0 15 40 18 19 2 5 2 3
0 0 0 0 6 1 1 0 0 3 2 0 4 -1 -1 -1 -1 -1 -1 35133 0 15 40 18 19 2 5 2 3
0 0 0 0 6 1 1 0 0 3 2 0 4 -1 -1 -1 -1 -1 -1 35666 0 15 40 18 19 2 5 2 3
0 0 0 1 7 1 1 1 0 3 2 0 4 4 5 4 4 1 1 36199 0 15 40 18 19 2 4 2 5
