%Recollect Version 2.3; iPad: ; User: RLB120;
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,4,16,0,1,4,9,algoNotBayesian
32,4,16,0,1,5,9,algoNotBayesian
32,4,16,0,1,6,9,algoNotBayesian
32,4,16,0,0.2857143,7,9,algoNotBayesian
32,4,16,0,0,6,9,algoNotBayesian
32,4,16,0,0.4545455,5,9,algoNotBayesian
32,4,16,0,0.8,4,9,algoNotBayesian
32,4,16,0,0.7142857,5,9,algoNotBayesian
32,4,16,0,0.3333333,6,9,algoNotBayesian
32,4,16,0,0.4,5,9,algoNotBayesian
32,4,16,0,0.1666667,4,9,algoNotBayesian
32,4,16,0,0.7777778,3,9,algoNotBayesian
32,4,16,0,0.3333333,4,9,algoNotBayesian
32,4,16,0,1,3,9,algoNotBayesian
32,4,16,0,1,4,9,algoNotBayesian
32,4,16,0,0.8,5,9,algoNotBayesian
32,4,16,0,0.6,6,9,algoNotBayesian
32,4,16,0,0.4,7,9,algoNotBayesian
32,4,16,0,0.25,6,9,algoNotBayesian
32,4,16,0,0.625,5,9,algoNotBayesian
32,4,16,0,0,6,9,algoNotBayesian
32,4,16,0,1,5,9,algoNotBayesian
32,4,16,0,0.4,6,9,algoNotBayesian
32,4,16,0,0.4,5,9,algoNotBayesian
32,4,17,0,0.6,4,9,algoNotBayesian
32,4,17,0,0.4166667,5,9,algoNotBayesian
32,4,17,0,0,4,9,algoNotBayesian
32,4,17,0,0.8333333,3,9,algoNotBayesian
32,4,17,0,0.8,4,9,algoNotBayesian
32,4,17,0,0.25,5,9,algoNotBayesian
32,4,17,0,1,4,9,algoNotBayesian
32,4,17,0,0.375,5,9,algoNotBayesian
32,4,17,0,0.4,4,9,algoNotBayesian
32,4,17,0,0.8,3,9,algoNotBayesian
32,4,17,0,1,4,9,algoNotBayesian
32,4,17,0,1,5,9,algoNotBayesian
32,4,17,0,0.3846154,6,9,algoNotBayesian
32,4,17,0,1,5,9,algoNotBayesian
32,4,17,0,0.2,6,9,algoNotBayesian
32,4,17,0,0.8333333,5,9,algoNotBayesian
32,4,17,0,0.1666667,6,9,algoNotBayesian
32,4,17,0,1,5,9,algoNotBayesian
32,4,17,0,0.4,6,9,algoNotBayesian
32,4,17,0,0.8,5,9,algoNotBayesian
32,4,17,0,0.25,6,9,algoNotBayesian
32,4,17,0,0.25,5,9,algoNotBayesian
32,4,17,0,0.6,4,9,algoNotBayesian
32,4,17,0,0.75,5,9,algoNotBayesian
32,4,17,0,1,6,9,algoNotBayesian
32,4,17,0,1,7,9,algoNotBayesian
