% Tunnel Log: 
% debug seed: 1415382596
%
% SegEncNW { '0'=no panel, '1'=empty panel, '2'=player, '3'=match, '4'=nonmatch, '5'=obstacle, '6'=time warp }
% SegEncN
% SegEncNE
% SegEncE
% SegEncSE
% SegEncS
% SegEncSW
% SegEncW
% Event Number { 0, inf }
% Level Number { 0, inf }
% Task Type { 0=Color/Sound, 1=Shape/Sound, 2=Sound, 3=Holdout, 4=Recess }
% N-Back { 0, inf }
% Player Roll Base { 0, 359 }
% Player Roll Offset { 0, 359 }
% Player Roll Speed { -inf, inf }
% Player Loc { 0=Northwest ... 7=West }
% Pod Loc { -1=N/A, 0=Northwest ... 7=West }
% Pod Color { -1, inf }
% Pod Shape { -1, inf }
% Pod Sound { -1, inf }
% Pod Match { -1=N/A, 0=No, 1=Yes }
% Pod Taken { -1=N/A, 0=No, 1=Yes }
% Pod Zapped { -1=N/A, 0=No, 1=Yes }
% Timestamp (ms)
% Num Obstacles { 0, inf }
% Min Speed { 0, inf }
% Max Speed { 0, inf }
% Base Speed { 0, inf }
% Final Speed { 0, inf }
% Segment Direction { 0=Northwest ... 7=West }
% Segment Angle { 0, inf }
% Segment Panels { 0, inf }
%
% SegEncNW SecEncN SegEncNE SegEncE SegEncSE SegEncS SegEncSW SegEncW EventNumber LevelNumber TaskType N-Back PlayerRollBase PlayerRollOffset PlayerRollSpeed PlayerLoc PodLoc PodColor PodShape PodSound PodMatch PodTaken PodZapped Timestamp NumObs MinSpeed MaxSpeed BaseSpeed FinalSpeed SegmentDir SegmentAngle SegmentPanels
0 0 0 1 1 2 1 1 0 0 0 2 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 38199 0 10 40 24 60 4 3 5
0 0 0 1 1 2 1 1 0 0 0 2 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 38366 0 10 40 24 60 4 3 5
0 0 0 1 1 2 1 1 0 0 0 2 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 38566 0 10 40 24 42.24 4 3 5
0 0 0 1 1 2 1 1 0 0 0 2 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 38899 0 10 40 24 24 4 3 5
0 0 0 1 1 2 1 1 0 0 0 2 -11 0 0 5 -1 -1 -1 -1 -1 -1 -1 39333 0 10 40 24 24 5 3 5
0 0 0 1 1 2 1 1 0 0 0 2 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 39733 0 10 40 24 24 5 3 5
0 0 0 1 1 2 1 1 0 0 0 2 7 0 0 5 -1 -1 -1 -1 -1 -1 -1 40166 0 10 40 24 24 5 3 5
0 0 0 1 1 2 1 1 0 0 0 2 8 0 0 5 -1 -1 -1 -1 -1 -1 -1 40566 0 10 40 24 24 5 3 5
0 0 0 1 1 2 1 1 0 0 0 2 7 0 0 5 -1 -1 -1 -1 -1 -1 -1 40999 0 10 40 24 24 0 1 5
0 0 0 1 1 2 1 1 0 0 0 2 3 0 0 5 -1 -1 -1 -1 -1 -1 -1 41399 0 10 40 24 24 0 1 5
0 0 0 1 1 4 1 1 0 0 0 2 2 0 0 5 5 1 5 1 0 1 0 41833 0 10 40 24 24 0 1 5
0 0 0 1 1 2 1 1 0 0 0 2 1 0 0 5 -1 -1 -1 -1 -1 -1 -1 42233 0 10 40 24 24 0 1 5
0 0 0 1 1 2 1 1 0 0 0 2 -8 0 0 5 -1 -1 -1 -1 -1 -1 -1 42666 0 10 40 24 24 2 3 5
0 0 0 1 1 2 1 1 0 0 0 2 -8 0 0 5 -1 -1 -1 -1 -1 -1 -1 43066 0 10 40 24 24 2 3 5
0 0 0 1 1 4 1 1 0 0 0 2 -6 0 0 5 5 0 5 0 0 1 0 43499 0 10 40 24 24 2 3 5
0 0 0 1 1 2 1 1 0 0 0 2 2 0 0 5 -1 -1 -1 -1 -1 -1 -1 43899 0 10 40 24 24 2 3 5
